filename,set,reltype,connspan,conn_raw,conn_uttid,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_uttid,x9,x10,x11,arg2raw,arg2span,arg2_uttid,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete,relstart,EN_conn_utt,NP_conn_utt,EN_arg1_utt,EN_arg2_utt,Arg1_RawText,Arg2_RawText,EN_conn_utt_span,EN_arg1_utt_span,EN_arg2_utt_span,Arg1_SpanList,Arg2_SpanList,NP_conn_utt_span,Relation,Conn1,Conn2,ConnHeadSemClass1,Conn2SemClass1,ConnHeadSemClass2,Conn2SemClass2,Arg1_RawText,Arg2_RawText,Arg1_FirstSpanStart,Arg2_FirstSpanStart,FullRawText
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,"Then, everybody had to speak Pidgin.",2475..2511,WAZL_08_Edewor-Lifestory_MG__37,,,,"Me, I started wondering, ""ah, the Pidgin language I've been running away from has caught up to me right here!""",2514..2624,WAZL_08_Edewor-Lifestory_MG__38,,,,,,,,,,,,,Null,2475,,,"Then, everybody had to speak Pidgin.","Me, I started wondering, ""ah, the Pidgin language I've been running away from has caught up to me right here!""",Nain everybody con start to gats dey speak di Pidgin.,"Me, I con dey wonder sey ah dis Pidgin wey I don dey run from since don con meet me again for here!",,2475..2511,2514..2624,2265..2318,2321..2420,,Implicit,so,,Contingency.Cause.Result,,,,Those things... everybody had to speak Pidgin.,"Me, I started wondering, ""ah, this Pidgin language that I've been running away from has caught up to me right here!""",2265,2321,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 427, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"Me, I started wondering, ""ah, the Pidgin language I've been running away from has caught up to me right here!""",2514..2624,WAZL_08_Edewor-Lifestory_MG__38,,,,"That’s how I started, and I'm still here, and I'm growing.",2627..2685,WAZL_08_Edewor-Lifestory_MG__39,,,,,,,,,,,,,Null,2514,,,"Me, I started wondering, ""ah, the Pidgin language I've been running away from has caught up to me right here!""","That’s how I started, and I'm still here, and I'm growing.","Me, I con dey wonder sey ah dis Pidgin wey I don dey run from since don con meet me again for here!","Na so I start o, and I still dey be here, and I con dey grow.",,2514..2624,2627..2685,2321..2420,2423..2484,,Implicit,and,,Expansion.Conjunction,,,,"Me, I started wondering, ""ah, this Pidgin language that I've been running away from has caught up to me right here!""","That was how I started, and I'm still here, and I'm growing.",2321,2423,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 428, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,Then I re-... uh... I realized that Pidgin is not a language that's meant for people who don't sa-... who aren't uh... intelligent.,2688..2819,WAZL_08_Edewor-Lifestory_MG__40,,,,"It's for Nigerians who wanna communicate, who wanna reach as many people as possible.",2822..2907,WAZL_08_Edewor-Lifestory_MG__41,,,,,,,,,,,,,Null,2688,,,Then I re-... uh... I realized that Pidgin is not a language that's meant for people who don't sa-... who aren't uh... intelligent.,"It's for Nigerians who wanna communicate, who wanna reach as many people as possible.",I con re-... eh realize sey di Pidgin no be ehn language for people wey no sa-... wey no ehn dey intelligent.,"Na for people wey be Nigerian, wey wan communicate, wey wan cut across.",,2688..2819,2822..2907,2487..2596,2599..2670,,Implicit,instead,,Expansion.Substitution.Arg2-as-subst,,,,Then I re-... uh... I realized that Pidgin is not a language that's meant for people who don't sa-... who aren't uh... intelligent.,"Those Nigerians who wanna communicate, who wanna reach as many people as possible.",2487,2599,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 429, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,"Because since I don't speak my language now, I'm sure that if I go to Sapele, or Delta and I speak Pidgin, I'll be able to communicate with the people over there; but if I speak English, they'll be looking at me like, ""ah, buddy, you should know that we don't speak that language here.""",2910..3196,WAZL_08_Edewor-Lifestory_MG__42,,,,"""We speak Uhrobo.""",3199..3217,WAZL_08_Edewor-Lifestory_MG__43,,,,,,,,,,,,,Null,2910,,,"Because since I don't speak my language now, I'm sure that if I go to Sapele, or Delta and I speak Pidgin, I'll be able to communicate with the people over there; but if I speak English, they'll be looking at me like, ""ah, buddy, you should know that we don't speak that language here.""","""We speak Uhrobo.""","Because as I no sabi speak my language so, I know sey if I still enter ehm ehm di Sapele, or enter di Delta speak Pidgin, I go fit relate to people for dere, but if I speak English, de go dey look me like sey ah bros we no dey speak dis language for here now.",Na Uhrobo we dey speak now.,,2910..3196,3199..3217,2673..2932,2935..2962,,Implicit,instead,,Expansion.Substitution.Arg2-as-subst,,,,"Because since I don't speak my language now, I know that if I go to Sapele, or Delta and I speak Pidgin, I'll be able to communicate with the people over there, but if I speak English, they'll be looking at me like, ""ah, buddy, we don't speak this language here.""",Uhrobo language we speak now.,2673,2935,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 430, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,"""We speak Uhrobo.""",3199..3217,WAZL_08_Edewor-Lifestory_MG__43,,,,"""Why don't you speak the language we understand?""",3220..3269,WAZL_08_Edewor-Lifestory_MG__44,,,,,,,,,,,,,Null,3199,,,"""We speak Uhrobo.""","""Why don't you speak the language we understand?""",Na Uhrobo we dey speak now.,Why you no speak di one wey we know?,,3199..3217,3220..3269,2935..2962,2965..3001,,Implicit,so,,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,Uhrobo language we speak now.,Why don't you speak the language we understand?,2935,2965,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 431, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,EntRel,,,,,,0,0,,,,,,"""Why don't you speak the language we understand?""",3220..3269,WAZL_08_Edewor-Lifestory_MG__44,,,,You know.,3272..3281,WAZL_08_Edewor-Lifestory_MG__45,,,,,,,,,,,,,Null,3220,,,"""Why don't you speak the language we understand?""",You know.,Why you no speak di one wey we know?,You know.,,3220..3269,3272..3281,2965..3001,3004..3013,,EntRel,,,,,,,Why don't you speak the language we understand?,You know.,2965,3004,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 432, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"So... but I realized that Pidgin... anywhere I go... (because I can say that I've been to as many as eighteen States in this country), and everywhere I go, Pidgin paves the way for me.",3284..3468,WAZL_08_Edewor-Lifestory_MG__46,,,,"Even if it's not the same type of Pidgin they speak in Warri, but it's the one of I-... I-... Ibadan or it's the one of Abuja, you will realise that if you speak any kind of Pidgin, it works.",3471..3662,WAZL_08_Edewor-Lifestory_MG__47,,,,,,,,,,,,,Null,3284,,,"So... but I realized that Pidgin... anywhere I go... (because I can say that I've been to as many as eighteen States in this country), and everywhere I go, Pidgin paves the way for me.","Even if it's not the same type of Pidgin they speak in Warri, but it's the one of I-... I-... Ibadan or it's the one of Abuja, you will realise that if you speak any kind of Pidgin, it works.","So, but I con realize sey di Pidgin, anywhere wey I go (because I fit talk say I don travel go like eighteen states for dis, for dis country), and everywhere I go, Pidgin dey always dey represent.","Even if sey no be di same kind of Pidgin wey dey Warri, na im dey I-... I-... Ibadan, na im dey ehn Abuja, you go realise sey if you speak any kind Pidgin, e dey connect.",,3284..3468,3471..3662,3016..3212,3215..3385,,Implicit,in fact,,Expansion.Level-of-detail.Arg2-as-detail,,,,"So... but I realized that Pidgin... anywhere I go... (because I can say I have been to as many as eighteen States in this country), and everywhere I go, Pidgin paves the way for me.","Even if Pidgin is not the same type in Warri, it's the one of I-... I-... Ibadan, it's the one of Abuja, you'll realise that if you speak any kind of Pidgin, it works.",3016,3215,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 433, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"Even if it's not the same type of Pidgin they speak in Warri, but it's the one of I-... I-... Ibadan or it's the one of Abuja, you will realise that if you speak any kind of Pidgin, it works.",3471..3662,WAZL_08_Edewor-Lifestory_MG__47,,,,"People will still understand you, um... uh... what you're saying.",3665..3730,WAZL_08_Edewor-Lifestory_MG__48,,,,,,,,,,,,,Null,3471,,,"Even if it's not the same type of Pidgin they speak in Warri, but it's the one of I-... I-... Ibadan or it's the one of Abuja, you will realise that if you speak any kind of Pidgin, it works.","People will still understand you, um... uh... what you're saying.","Even if sey no be di same kind of Pidgin wey dey Warri, na im dey I-... I-... Ibadan, na im dey ehn Abuja, you go realise sey if you speak any kind Pidgin, e dey connect.","People go still understand you, ehm ehw wetin you dey talk.",,3471..3662,3665..3730,3215..3385,3388..3447,,Implicit,because,,Contingency.Cause.Reason,,,,"Even if Pidgin is not the same type in Warri, it's the one of I-... I-... Ibadan, it's the one of Abuja, you'll realise that if you speak any kind of Pidgin, it works.","People will still understand you, um... uh... what you're saying.",3215,3388,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 434, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,Because if I s-... if I get to a place where I'm expected to just speak English... I'm expected to be speaking... I'll be able to speak it and get along.,3827..3980,WAZL_08_Edewor-Lifestory_MG__50,,,,"If I get to where I need to communicate with people (you know), where I have never been to before... if I want to go to a new place, I'll just be speaking Pidgin.",3983..4145,WAZL_08_Edewor-Lifestory_MG__51,,,,,,,,,,,,,Null,3827,,,Because if I s-... if I get to a place where I'm expected to just speak English... I'm expected to be speaking... I'll be able to speak it and get along.,"If I get to where I need to communicate with people (you know), where I have never been to before... if I want to go to a new place, I'll just be speaking Pidgin.","Because if I s-... if I reach where na only English de want make I dey speak, I go dey speak am, we go dey flow.","If I reach where I need to communicate with people for (you know) where I no know before, if I wan go new area, na Pidgin I go dey speak.",,3827..3980,3983..4145,3534..3646,3649..3786,,Implicit,and,,Expansion.Conjunction,,,,"Because if I s-... if I get to a place where I'm expected to just speak English, I'll be able to speak it and get along.","If I get to where I need to communicate with people (you know), where I have never been to before... if I want to go to a new place, I'll just be speaking Pidgin.",3534,3649,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 435, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,So I started building up my vocabulary... I started building it up.,4148..4215,WAZL_08_Edewor-Lifestory_MG__52,,,,"Yes, I realized that even right here, we were... we, we, we treated Pidgin like an, an international language.",4218..4328,WAZL_08_Edewor-Lifestory_MG__53,,,,,,,,,,,,,Null,4148,,,So I started building up my vocabulary... I started building it up.,"Yes, I realized that even right here, we were... we, we, we treated Pidgin like an, an international language.","So di thing con dey build up, e con dey build up.","Aha I con realise sey for here too, we con dey, we, we, we con package Pidgin like sey na, na one, na international hehe language.",,4148..4215,4218..4328,3789..3838,3841..3971,,Implicit,because,,Contingency.Cause.Reason,,,,"So the thing started to build up, it started to build up.","Aha, I realized that even right here, we were... we, we, we treated Pidgin like an, an international language.",3789,3841,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 436, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,"And people will recognize my presence, saying ""okay, he's from Wazobia, okay"".",4564..4642,WAZL_08_Edewor-Lifestory_MG__57,,,,"I want to tell the person, ""we speak Pidgin, hope you don't mind.""",4645..4711,WAZL_08_Edewor-Lifestory_MG__58,,,,,,,,,,,,,Null,4564,,,"And people will recognize my presence, saying ""okay, he's from Wazobia, okay"".","I want to tell the person, ""we speak Pidgin, hope you don't mind.""",And people go con stand okay yes na Wazobia okay.,"I want tell di person sey hope sey you no mind, na Pidgin we dey speak o!",,4564..4642,4645..4711,4182..4231,4234..4307,,Implicit,then,,Temporal.Asynchronous.Precedence,,,,"And people will recognize, ""okay, he's from Wazobia, okay.""","I want to tell the person, ""we speak Pidgin!""",4182,4234,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 437, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,and,0,Narrative-response,,,,,"I want to tell the person, ""we speak Pidgin, hope you don't mind.""",4645..4711,WAZL_08_Edewor-Lifestory_MG__58,,,,"They'll say, ""oh, we'll be speaking Pidgin?""",4714..4758,WAZL_08_Edewor-Lifestory_MG__59,,,,,,,,,,,,,Null,4645,,,"I want to tell the person, ""we speak Pidgin, hope you don't mind.""","They'll say, ""oh, we'll be speaking Pidgin?""","I want tell di person sey hope sey you no mind, na Pidgin we dey speak o!",Di man go say aha na Pidgin?,,4645..4711,4714..4758,4234..4307,4310..4338,,Implicit,and,,narrative-response,,,,"I want to tell the person, ""we speak Pidgin!""","Will the man say, ""aha, it's Pidgin?""",4234,4310,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 438, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,and,0,Narrative-response,,,,,"They'll say, ""oh, we'll be speaking Pidgin?""",4714..4758,WAZL_08_Edewor-Lifestory_MG__59,,,,I say yes.,4761..4771,WAZL_08_Edewor-Lifestory_MG__60,,,,,,,,,,,,,Null,4714,,,"They'll say, ""oh, we'll be speaking Pidgin?""",I say yes.,Di man go say aha na Pidgin?,I say yes.,,4714..4758,4761..4771,4310..4338,4341..4351,,Implicit,and,,narrative-response,,,,"Will the man say, ""aha, it's Pidgin?""",I said yes.,4310,4341,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 439, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,and,0,Narrative-response,,,,,I say yes.,4761..4771,WAZL_08_Edewor-Lifestory_MG__60,,,,"They'll say uh... uh... you know, ""oh yeah? But you know I don’t speak Pidgin very well.""",4774..4863,WAZL_08_Edewor-Lifestory_MG__61,,,,,,,,,,,,,Null,4761,,,I say yes.,"They'll say uh... uh... you know, ""oh yeah? But you know I don’t speak Pidgin very well.""",I say yes.,Sey ehn ehn you know sey ehn I no too sabi.,,4761..4771,4774..4863,4341..4351,4354..4397,,Implicit,and,,narrative-response,,,,I said yes.,They said uh... uh... you know that uh... I don't know much.,4341,4354,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 440, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,and,0,Narrative-response,,,,,"They'll say uh... uh... you know, ""oh yeah? But you know I don’t speak Pidgin very well.""",4774..4863,WAZL_08_Edewor-Lifestory_MG__61,,,,"I say, ""Ma'am, you're a Nigerian, right?""",4866..4907,WAZL_08_Edewor-Lifestory_MG__62,,,,,,,,,,,,,Null,4774,,,"They'll say uh... uh... you know, ""oh yeah? But you know I don’t speak Pidgin very well.""","I say, ""Ma'am, you're a Nigerian, right?""",Sey ehn ehn you know sey ehn I no too sabi.,"I say Madam, na Nigerian you be abi?",,4774..4863,4866..4907,4354..4397,4400..4436,,Implicit,and,,narrative-response,,,,They said uh... uh... you know that uh... I don't know much.,"I said, ""Ma'am, you're a Nigerian, right?""",4354,4400,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 441, dtype: object"
